2024-06-24 20:08:28 0 [Note] Starting MariaDB 10.4.28-MariaDB source revision c8f2e9a5c0ac5905f28b050b7df5a9ffd914b7e7 as process 21084
2024-06-24 20:08:28 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-24 20:08:28 0 [Note] InnoDB: Uses event mutexes
2024-06-24 20:08:28 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2024-06-24 20:08:28 0 [Note] InnoDB: Number of pools: 1
2024-06-24 20:08:28 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=222] log sequence number 2653159 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=359] log sequence number 2653159 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=223] log sequence number 2155982 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=360] log sequence number 2155982 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=224] log sequence number 3255727 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=361] log sequence number 3255727 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=227] log sequence number 3255875 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=364] log sequence number 3255875 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=228] log sequence number 3255919 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=365] log sequence number 3255919 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=230] log sequence number 3256007 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=367] log sequence number 3256007 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=231] log sequence number 2156218 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=368] log sequence number 2156218 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=232] log sequence number 3256051 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=381] log sequence number 3256051 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=233] log sequence number 3256095 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=376] log sequence number 3256095 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=234] log sequence number 3256139 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=377] log sequence number 3256139 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=235] log sequence number 1394668 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=378] log sequence number 1394668 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=236] log sequence number 3256183 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=379] log sequence number 3256183 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=237] log sequence number 3256227 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=373] log sequence number 3256227 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=238] log sequence number 3256271 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=374] log sequence number 3256271 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=239] log sequence number 2156438 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=375] log sequence number 2156438 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=240] log sequence number 2156482 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=369] log sequence number 2156482 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=241] log sequence number 3256315 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=380] log sequence number 3256315 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=242] log sequence number 3256375 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=382] log sequence number 3256375 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=244] log sequence number 3256419 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=383] log sequence number 3256419 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=245] log sequence number 3256463 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=384] log sequence number 3256463 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=246] log sequence number 3256507 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=385] log sequence number 3256507 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=247] log sequence number 3256551 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=386] log sequence number 3256551 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=248] log sequence number 3256595 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=387] log sequence number 3256595 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=249] log sequence number 3256639 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=370] log sequence number 3256639 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=251] log sequence number 3256727 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=388] log sequence number 3256727 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=252] log sequence number 3256771 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=389] log sequence number 3256771 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=254] log sequence number 3256815 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=390] log sequence number 3256815 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=256] log sequence number 3256919 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=392] log sequence number 3256919 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=258] log sequence number 3256963 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=429] log sequence number 3256963 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=259] log sequence number 3257007 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=393] log sequence number 3257007 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=260] log sequence number 3257051 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=394] log sequence number 3257051 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=261] log sequence number 1137210 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=395] log sequence number 1137210 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=262] log sequence number 3257095 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=396] log sequence number 3257095 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=263] log sequence number 3257139 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=397] log sequence number 3257139 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=264] log sequence number 3257183 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=398] log sequence number 3257183 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=265] log sequence number 1137386 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=399] log sequence number 1137386 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=266] log sequence number 1137430 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=400] log sequence number 1137430 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=267] log sequence number 3257227 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=403] log sequence number 3257227 is in the future! Current system log sequence number 328332.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 23:32:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=268] log sequence number 3257271 is in the future! Current system log sequence number 328332.
